   444.424,   -3.921,   -4.341
   446.732,   -3.821,   -4.195
   449.051,   -3.722,   -4.049
   451.383,   -3.626,   -3.904
   453.727,   -3.531,   -3.758
   456.083,   -3.439,   -3.612
   458.451,   -3.348,   -3.466
   460.832,   -3.259,   -3.321
   463.225,   -3.173,   -3.176
   465.630,   -3.088,   -3.031
   468.048,   -3.005,   -2.886
   470.478,   -2.923,   -2.742
   472.921,   -2.844,   -2.599
   475.377,   -2.767,   -2.456
   477.845,   -2.691,   -2.314
   480.327,   -2.618,   -2.174
   482.821,   -2.546,   -2.034
   485.328,   -2.477,   -1.896
   487.848,   -2.410,   -1.759
   490.381,   -2.344,   -1.623
   492.928,   -2.281,   -1.489
   495.487,   -2.220,   -1.358
   498.060,   -2.161,   -1.228
   500.646,   -2.105,   -1.101
   503.246,   -2.050,   -0.976
   505.859,   -1.999,   -0.854
   508.486,   -1.949,   -0.734
   511.126,   -1.902,   -0.618
   513.780,   -1.858,   -0.505
   516.448,   -1.816,   -0.395
   519.130,   -1.777,   -0.288
   521.826,   -1.741,   -0.186
   524.535,   -1.707,   -0.087
   527.259,   -1.676,    0.008
   529.997,   -1.647,    0.099
   532.749,   -1.621,    0.185
   535.515,   -1.598,    0.267
   538.296,   -1.577,    0.345
   541.091,   -1.559,    0.418
   543.901,   -1.543,    0.486
   546.725,   -1.530,    0.550
   549.564,   -1.519,    0.608
   552.418,   -1.510,    0.662
   555.286,   -1.503,    0.711
   558.170,   -1.498,    0.755
   561.068,   -1.495,    0.795
   563.982,   -1.493,    0.829
   566.910,   -1.493,    0.858
   569.854,   -1.494,    0.882
   572.813,   -1.496,    0.901
   575.787,   -1.499,    0.915
   578.777,   -1.503,    0.924
   581.783,   -1.508,    0.927
   584.804,   -1.513,    0.926
   587.840,   -1.518,    0.920
   590.893,   -1.524,    0.908
   593.961,   -1.529,    0.891
   597.045,   -1.534,    0.869
   600.145,   -1.539,    0.842
   603.262,   -1.543,    0.809
   606.394,   -1.547,    0.771
   609.543,   -1.550,    0.727
   612.708,   -1.553,    0.679
   615.890,   -1.555,    0.624
   619.088,   -1.556,    0.565
   622.303,   -1.556,    0.500
   625.534,   -1.556,    0.429
   628.782,   -1.556,    0.353
   632.047,   -1.555,    0.272
   635.329,   -1.554,    0.185
   638.628,   -1.552,    0.093
   641.944,   -1.550,   -0.004
   645.278,   -1.549,   -0.106
   648.628,   -1.548,   -0.212
   651.996,   -1.547,   -0.324
   655.382,   -1.548,   -0.439
   658.785,   -1.549,   -0.559
   662.206,   -1.551,   -0.682
   665.645,   -1.555,   -0.809
   669.101,   -1.560,   -0.938
   672.575,   -1.568,   -1.071
   676.068,   -1.577,   -1.205
   679.578,   -1.589,   -1.342
   683.107,   -1.604,   -1.480
   686.654,   -1.622,   -1.619
   690.220,   -1.642,   -1.759
   693.804,   -1.666,   -1.900
   697.407,   -1.693,   -2.041
   701.028,   -1.724,   -2.181
   704.668,   -1.758,   -2.321
   708.327,   -1.797,   -2.460
   712.005,   -1.839,   -2.599
   715.703,   -1.886,   -2.736
   719.419,   -1.937,   -2.872
   723.155,   -1.993,   -3.006
   726.910,   -2.053,   -3.139
   730.684,   -2.118,   -3.270
   734.478,   -2.188,   -3.399
   738.292,   -2.262,   -3.526
   742.126,   -2.342,   -3.651
   745.980,   -2.427,   -3.772
   749.853,   -2.517,   -3.890
   753.747,   -2.613,   -4.004
   757.661,   -2.714,   -4.113
   761.595,   -2.820,   -4.217
   765.550,   -2.932,   -4.313
   769.525,   -3.048,   -4.402
   773.521,   -3.169,   -4.482
   777.537,   -3.295,   -4.551
   781.575,   -3.424,   -4.609
   785.633,   -3.556,   -4.654
   789.713,   -3.690,   -4.685
   793.813,   -3.824,   -4.702
   797.935,   -3.959,   -4.704
   802.079,   -4.091,   -4.690
   806.244,   -4.221,   -4.662
   810.430,   -4.345,   -4.619
   814.639,   -4.463,   -4.563
   818.869,   -4.574,   -4.495
   823.121,   -4.675,   -4.417
   827.395,   -4.765,   -4.331
   831.691,   -4.844,   -4.239
   836.010,   -4.912,   -4.143
   840.351,   -4.967,   -4.044
   844.715,   -5.010,   -3.945
   849.101,   -5.041,   -3.846
   853.510,   -5.062,   -3.751
   857.942,   -5.073,   -3.659
   862.397,   -5.075,   -3.571
   866.875,   -5.069,   -3.488
   871.376,   -5.057,   -3.409
   875.901,   -5.040,   -3.336
   880.449,   -5.018,   -3.266
   885.021,   -4.994,   -3.200
   889.617,   -4.966,   -3.135
   894.236,   -4.937,   -3.071
   898.880,   -4.907,   -3.006
   903.547,   -4.875,   -2.938
   908.239,   -4.842,   -2.866
   912.955,   -4.807,   -2.787
   917.696,   -4.770,   -2.699
   922.461,   -4.731,   -2.602
   927.251,   -4.689,   -2.494
   932.066,   -4.644,   -2.374
   936.906,   -4.596,   -2.243
   941.771,   -4.544,   -2.100
   946.661,   -4.488,   -1.947
   951.577,   -4.428,   -1.785
   956.518,   -4.364,   -1.615
   961.485,   -4.296,   -1.440
   966.477,   -4.225,   -1.262
   971.496,   -4.151,   -1.083
   976.541,   -4.076,   -0.905
   981.611,   -3.999,   -0.731
   986.709,   -3.923,   -0.563
   991.832,   -3.846,   -0.402
   996.982,   -3.772,   -0.249
  1002.159,   -3.699,   -0.106
  1007.363,   -3.630,    0.026
  1012.594,   -3.564,    0.147
  1017.852,   -3.502,    0.257
  1023.137,   -3.444,    0.355
  1028.450,   -3.391,    0.442
  1033.791,   -3.343,    0.518
  1039.159,   -3.300,    0.582
  1044.555,   -3.260,    0.636
  1049.979,   -3.224,    0.680
  1055.431,   -3.192,    0.715
  1060.911,   -3.161,    0.740
  1066.420,   -3.130,    0.758
  1071.958,   -3.100,    0.768
  1077.524,   -3.067,    0.770
  1083.119,   -3.031,    0.766
  1088.743,   -2.990,    0.757
  1094.397,   -2.943,    0.742
  1100.080,   -2.888,    0.724
  1105.792,   -2.826,    0.702
  1111.534,   -2.755,    0.679
  1117.306,   -2.675,    0.656
  1123.107,   -2.587,    0.635
  1128.939,   -2.492,    0.617
  1134.802,   -2.391,    0.605
  1140.694,   -2.285,    0.601
  1146.617,   -2.176,    0.607
  1152.571,   -2.067,    0.624
  1158.556,   -1.958,    0.656
  1164.572,   -1.853,    0.702
  1170.619,   -1.753,    0.765
  1176.698,   -1.659,    0.844
  1182.808,   -1.572,    0.939
  1188.950,   -1.493,    1.048
  1195.124,   -1.424,    1.170
  1201.330,   -1.363,    1.303
  1207.568,   -1.310,    1.445
  1213.838,   -1.265,    1.591
  1220.141,   -1.226,    1.739
  1226.477,   -1.192,    1.885
  1232.845,   -1.162,    2.028
  1239.247,   -1.133,    2.163
  1245.682,   -1.103,    2.288
  1252.151,   -1.070,    2.401
  1258.652,   -1.033,    2.500
  1265.188,   -0.989,    2.584
  1271.758,   -0.938,    2.651
  1278.362,   -0.879,    2.701
  1285.000,   -0.812,    2.734
  1291.672,   -0.738,    2.750
  1298.379,   -0.657,    2.751
  1305.121,   -0.570,    2.737
  1311.898,   -0.480,    2.709
  1318.711,   -0.386,    2.669
  1325.558,   -0.291,    2.619
  1332.441,   -0.195,    2.561
  1339.360,   -0.097,    2.495
  1346.315,    0.001,    2.423
  1353.306,    0.102,    2.347
  1360.333,    0.207,    2.268
  1367.397,    0.317,    2.186
  1374.497,    0.436,    2.104
  1381.634,    0.566,    2.022
  1388.809,    0.710,    1.942
  1396.020,    0.869,    1.864
  1403.269,    1.046,    1.791
  1410.556,    1.241,    1.725
  1417.881,    1.454,    1.668
  1425.243,    1.684,    1.621
  1432.644,    1.927,    1.587
  1440.083,    2.182,    1.566
  1447.561,    2.443,    1.560
  1455.078,    2.706,    1.568
  1462.633,    2.966,    1.588
  1470.228,    3.219,    1.618
  1477.862,    3.458,    1.655
  1485.536,    3.682,    1.696
  1493.250,    3.884,    1.737
  1501.004,    4.064,    1.773
  1508.798,    4.218,    1.802
  1516.633,    4.345,    1.820
  1524.508,    4.445,    1.825
  1532.425,    4.519,    1.816
  1540.382,    4.569,    1.793
  1548.380,    4.598,    1.755
  1556.421,    4.611,    1.706
  1564.503,    4.611,    1.647
  1572.626,    4.603,    1.582
  1580.792,    4.593,    1.515
  1589.001,    4.585,    1.449
  1597.252,    4.580,    1.389
  1605.546,    4.580,    1.336
  1613.883,    4.585,    1.292
  1622.263,    4.593,    1.256
  1630.687,    4.600,    1.226
  1639.155,    4.603,    1.199
  1647.666,    4.597,    1.169
  1656.222,    4.578,    1.131
  1664.822,    4.542,    1.077
  1673.467,    4.486,    1.003
  1682.157,    4.410,    0.901
  1690.891,    4.312,    0.770
  1699.672,    4.194,    0.605
  1708.497,    4.057,    0.408
  1717.369,    3.904,    0.183
  1726.287,    3.737,   -0.062
  1735.251,    3.559,   -0.316
  1744.261,    3.371,   -0.561
  1753.318,    3.175,   -0.774
  1762.423,    2.973,   -0.933
  1771.574,    2.765,   -1.015
  1780.773,    2.554,   -1.007
  1790.020,    2.341,   -0.906
  1799.315,    2.130,   -0.722
  1808.658,    1.925,   -0.474
  1818.050,    1.730,   -0.186
  1827.491,    1.548,    0.120
  1836.980,    1.383,    0.423
  1846.519,    1.233,    0.711
  1856.107,    1.096,    0.976
  1865.745,    0.962,    1.212
  1875.433,    0.822,    1.420
  1885.172,    0.662,    1.601
  1894.961,    0.468,    1.757
  1904.801,    0.228,    1.889
  1914.692,   -0.067,    1.999
  1924.634,   -0.418,    2.085
  1934.628,   -0.816,    2.147
  1944.674,   -1.236,    2.180
  1954.772,   -1.636,    2.182
  1964.922,   -1.951,    2.148
  1975.125,   -2.109,    2.078
  1985.381,   -2.054,    1.972
  1995.691,   -1.772,    1.834
  2006.053,   -1.300,    1.675
  2016.470,   -0.706,    1.511
  2026.941,   -0.065,    1.362
  2037.466,    0.565,    1.252
  2048.046,    1.144,    1.200
  2058.681,    1.649,    1.220
  2069.371,    2.069,    1.310
  2080.116,    2.402,    1.461
  2090.917,    2.651,    1.655
  2101.775,    2.827,    1.875
  2112.688,    2.942,    2.110
  2123.659,    3.013,    2.356
  2134.686,    3.057,    2.617
  2145.771,    3.088,    2.903
  2156.913,    3.121,    3.224
  2168.113,    3.163,    3.585
  2179.371,    3.221,    3.983
  2190.688,    3.293,    4.409
  2202.063,    3.376,    4.845
  2213.498,    3.467,    5.275
  2224.992,    3.560,    5.683
  2236.545,    3.651,    6.058
  2248.159,    3.739,    6.392
  2259.833,    3.823,    6.681
  2271.567,    3.904,    6.924
  2283.363,    3.983,    7.120
  2295.219,    4.061,    7.269
  2307.138,    4.140,    7.373
  2319.118,    4.222,    7.432
  2331.160,    4.309,    7.448
  2343.265,    4.401,    7.420
  2355.433,    4.501,    7.351
  2367.663,    4.609,    7.241
  2379.958,    4.726,    7.095
  2392.316,    4.854,    6.919
  2404.739,    4.994,    6.727
  2417.225,    5.150,    6.537
  2429.777,    5.322,    6.372
  2442.394,    5.514,    6.255
  2455.077,    5.725,    6.205
  2467.825,    5.950,    6.231
  2480.639,    6.182,    6.326
  2493.520,    6.411,    6.475
  2506.468,    6.624,    6.656
  2519.484,    6.811,    6.850
  2532.566,    6.961,    7.043
  2545.717,    7.071,    7.227
  2558.936,    7.140,    7.399
  2572.224,    7.171,    7.557
  2585.580,    7.168,    7.696
  2599.006,    7.140,    7.810
  2612.502,    7.093,    7.891
  2626.068,    7.036,    7.930
  2639.704,    6.970,    7.920
  2653.411,    6.897,    7.856
  2667.189,    6.809,    7.741
  2681.039,    6.695,    7.578
  2694.960,    6.543,    7.374
  2708.954,    6.342,    7.137
  2723.021,    6.083,    6.875
  2737.160,    5.768,    6.592
  2751.374,    5.405,    6.291
  2765.660,    5.012,    5.976
  2780.021,    4.611,    5.644
  2794.457,    4.228,    5.297
  2808.968,    3.882,    4.934
  2823.554,    3.579,    4.561
  2838.215,    3.316,    4.189
  2852.953,    3.080,    3.837
  2867.767,    2.858,    3.527
  2882.659,    2.639,    3.279
  2897.627,    2.422,    3.105
  2912.674,    2.209,    3.001
  2927.798,    2.008,    2.948
  2943.001,    1.829,    2.925
  2958.283,    1.683,    2.904
  2973.644,    1.577,    2.866
  2989.085,    1.515,    2.798
  3004.606,    1.486,    2.694
  3020.208,    1.469,    2.558
  3035.891,    1.435,    2.404
  3051.655,    1.355,    2.251
  3067.501,    1.208,    2.118
  3083.430,    0.990,    2.019
  3099.441,    0.726,    1.951
  3115.535,    0.467,    1.889
  3131.713,    0.280,    1.797
  3147.975,    0.218,    1.632
  3164.321,    0.288,    1.355
  3180.752,    0.457,    0.938
  3197.269,    0.677,    0.372
  3213.871,    0.918,   -0.336
  3230.559,    1.170,   -1.138
  3247.335,    1.432,   -1.928
  3264.197,    1.698,   -2.527
  3281.147,    1.947,   -2.742
  3298.184,    2.146,   -2.510
  3315.311,    2.264,   -1.959
  3332.526,    2.285,   -1.292
  3349.830,    2.216,   -0.668
  3367.225,    2.081,   -0.171
  3384.710,    1.917,    0.171
  3402.285,    1.757,    0.372
  3419.952,    1.612,    0.464
  3437.710,    1.465,    0.495
  3455.561,    1.285,    0.502
  3473.505,    1.051,    0.513
  3491.541,    0.764,    0.543
  3509.672,    0.452,    0.604
  3527.896,    0.148,    0.703
  3546.215,   -0.134,    0.833
  3564.629,   -0.419,    0.961
  3583.139,   -0.749,    1.033
  3601.745,   -1.158,    0.988
  3620.448,   -1.629,    0.786
  3639.247,   -2.095,    0.420
  3658.144,   -2.470,   -0.075
  3677.140,   -2.699,   -0.628
  3696.234,   -2.803,   -1.164
  3715.427,   -2.843,   -1.626
  3734.720,   -2.847,   -1.983
  3754.113,   -2.776,   -2.195
  3773.607,   -2.564,   -2.204
  3793.202,   -2.200,   -1.968
  3812.898,   -1.779,   -1.529
  3832.697,   -1.441,   -1.010
  3852.599,   -1.297,   -0.548
  3872.604,   -1.386,   -0.256
  3892.713,   -1.676,   -0.200
  3912.927,   -2.088,   -0.391
  3933.245,   -2.529,   -0.764
  3953.669,   -2.942,   -1.180
  3974.199,   -3.338,   -1.481
  3994.835,   -3.787,   -1.589
  4015.579,   -4.352,   -1.567
  4036.430,   -5.023,   -1.565
  4057.390,   -5.679,   -1.724
  4078.459,   -6.101,   -2.132
  4099.637,   -6.069,   -2.834
  4120.925,   -5.561,   -3.859
  4142.323,   -4.789,   -5.264
  4163.833,   -4.018,   -7.179
  4185.454,   -3.441,   -9.843
  4207.187,   -3.175,  -13.476
  4229.034,   -3.291,  -16.662
  4250.993,   -3.819,  -15.263
  4273.067,   -4.728,  -12.543
  4295.256,   -5.939,  -10.774
  4317.559,   -7.337,   -9.828
  4339.979,   -8.753,   -9.406
  4362.515,   -9.868,   -9.261
  4385.168,  -10.286,   -9.180
  4407.938,  -10.048,   -8.976
  4430.827,   -9.665,   -8.512
  4453.835,   -9.483,   -7.790
  4476.962,   -9.421,   -6.959
  4500.209,   -9.119,   -6.188
  4523.577,   -8.363,   -5.571
  4547.066,   -7.338,   -5.118
  4570.678,   -6.360,   -4.781
  4594.411,   -5.614,   -4.477
  4618.268,   -5.155,   -4.149
  4642.249,   -4.983,   -3.808
  4666.355,   -5.087,   -3.525
  4690.586,   -5.407,   -3.363
  4714.942,   -5.739,   -3.307
  4739.425,   -5.714,   -3.227
  4764.035,   -5.084,   -2.947
  4788.773,   -4.053,   -2.415
  4813.639,   -3.021,   -1.776
  4838.635,   -2.223,   -1.244
  4863.760,   -1.716,   -0.947
  4889.016,   -1.472,   -0.887
  4914.403,   -1.419,   -0.968
  4939.921,   -1.466,   -1.066
  4965.572,   -1.541,   -1.123
  4991.357,   -1.614,   -1.183
  5017.275,   -1.708,   -1.327
  5043.328,   -1.870,   -1.594
  5069.516,   -2.127,   -1.955
  5095.840,   -2.441,   -2.362
  5122.301,   -2.678,   -2.771
  5148.899,   -2.625,   -3.098
  5175.636,   -2.168,   -3.156
  5202.511,   -1.448,   -2.786
  5229.525,   -0.746,   -2.056
  5256.680,   -0.276,   -1.223
  5283.976,   -0.114,   -0.509
  5311.414,   -0.222,   -0.004
  5338.994,   -0.511,    0.313
  5366.718,   -0.897,    0.503
  5394.585,   -1.306,    0.622
  5422.597,   -1.659,    0.675
  5450.755,   -1.905,    0.629
  5479.059,   -2.070,    0.477
  5507.509,   -2.242,    0.247
  5536.108,   -2.518,   -0.078
  5564.855,   -2.954,   -0.599
  5593.751,   -3.515,   -1.372
  5622.797,   -4.057,   -2.256
  5651.994,   -4.428,   -2.984
  5681.343,   -4.666,   -3.456
  5710.844,   -4.998,   -3.835
  5740.499,   -5.593,   -4.217
  5770.307,   -6.404,   -4.443
  5800.270,   -7.202,   -4.380
  5830.389,   -7.699,   -4.204
  5860.664,   -7.679,   -4.240
  5891.096,   -7.167,   -4.652
  5921.686,   -6.465,   -5.360
  5952.435,   -6.012,   -6.068
  5983.344,   -6.175,   -6.427
  6014.413,   -7.093,   -6.494
  6045.644,   -8.490,   -6.699
  6077.037,   -9.407,   -7.254
  6108.593,   -9.036,   -7.923
  6140.312,   -8.078,   -8.234
  6172.197,   -7.434,   -8.040
  6204.247,   -7.359,   -7.681
  6236.463,   -7.728,   -7.472
  6268.847,   -8.259,   -7.460
  6301.399,   -8.740,   -7.533
  6334.119,   -9.255,   -7.542
  6367.010,  -10.077,   -7.421
  6400.072,  -11.221,   -7.290
  6433.305,  -12.171,   -7.449
  6466.711,  -12.438,   -8.167
  6500.290,  -12.441,   -9.431
  6534.043,  -12.716,  -10.924
  6567.972,  -13.375,  -12.318
  6602.077,  -14.522,  -13.594
  6636.360,  -16.291,  -14.726
  6670.820,  -18.101,  -15.238
  6705.459,  -18.039,  -15.202
  6740.278,  -16.402,  -15.660
  6775.278,  -15.051,  -17.365
  6810.459,  -14.271,  -20.048
  6845.823,  -13.987,  -21.818
  6881.371,  -14.444,  -21.562
  6917.104,  -16.046,  -20.989
  6953.022,  -18.976,  -20.814
  6989.126,  -21.513,  -20.848
  7025.418,  -19.935,  -20.559
  7061.898,  -17.556,  -19.332
  7098.568,  -16.478,  -17.667
  7135.428,  -16.342,  -16.496
  7172.480,  -16.694,  -16.255
  7209.724,  -17.631,  -16.975
